date,hour,org
2024-12-04,2,449734
2024-12-04,2,384003
2024-12-04,2,450287
2024-12-04,2,448526
2024-12-04,2,435212
2024-12-04,2,455038
2024-12-04,2,453721
2024-12-04,2,27648
2024-12-04,2,451935
2024-12-04,2,451998
2024-12-04,0,453947
2024-12-04,0,444716
2024-12-04,0,718
2024-12-04,0,454181
2024-12-04,0,430103
2024-12-04,0,446661
2024-12-04,0,449734
2024-12-04,0,384003
2024-12-04,0,443377
2024-12-04,0,450287
2024-12-04,0,448526
2024-12-04,0,438285
2024-12-04,0,39922
2024-12-04,0,455038
2024-12-04,0,445689
2024-12-04,0,452551
2024-12-04,0,554
2024-12-04,0,453508
2024-12-04,0,445570
2024-12-04,0,454556
2024-12-04,0,451935
2024-12-04,0,450322
2024-12-04,0,453611
2024-12-04,0,442440
2024-12-04,0,162819
2024-12-04,0,249859
2024-12-04,2,449490
2024-12-04,3,437294
2024-12-04,3,453117
2024-12-04,3,455924
2024-12-04,4,1519
2024-12-04,4,446890
2024-12-04,4,453077
2024-12-04,5,1769
2024-12-04,1,455419
2024-12-04,1,451593
2024-12-04,1,451995
2024-12-04,1,427070
2024-12-04,1,441482
2024-12-04,1,448798
2024-12-04,1,445876
2024-12-04,1,452346
2024-12-04,1,455924
2024-12-04,1,453077
2024-12-04,1,437294
2024-12-04,1,452506
2024-12-04,1,454753
2024-12-04,1,455396
2024-12-04,2,446630
2024-12-04,2,451995
2024-12-04,2,1519
2024-12-04,2,453305
2024-12-04,2,454753
2024-12-04,2,451593
2024-12-04,2,454119
2024-12-04,2,441900
2024-12-04,0,455579
2024-12-04,0,441568
2024-12-04,0,453077
2024-12-04,0,447597
2024-12-04,0,1769
2024-12-04,0,447128
2024-12-04,0,1519
2024-12-04,0,450090
2024-12-04,0,454620
2024-12-04,0,455396
2024-12-04,0,437294
2024-12-04,0,451086
2024-12-04,0,451643
2024-12-04,0,454361
2024-12-04,0,454562
2024-12-04,0,454001
2024-12-04,0,451593
2024-12-04,0,443504
2024-12-04,0,452800
2024-12-04,0,453117
2024-12-03,9,438488
2024-12-03,9,455318
2024-12-03,9,452467
2024-12-03,9,441693
2024-12-03,9,448312
2024-12-03,9,442558
2024-12-03,9,833
2024-12-03,9,444842
2024-12-03,9,450791
2024-12-03,9,452847
2024-12-03,9,452402
2024-12-03,10,31764
2024-12-03,10,452420
2024-12-03,10,444021
2024-12-03,10,33769
2024-12-03,10,38906
2024-12-03,10,443472
2024-12-03,10,444240
2024-12-03,10,454969
2024-12-03,10,443280
2024-12-03,10,431220
2024-12-03,10,445393
2024-12-03,10,455408
2024-12-03,10,442759
2024-12-03,11,453231
2024-12-03,11,454878
2024-12-03,11,33769
2024-12-03,11,450706
2024-12-03,11,437263
2024-12-03,11,452420
2024-12-03,11,453773
2024-12-03,11,455515
2024-12-03,11,444240
2024-12-03,11,443472
2024-12-03,11,98
2024-12-03,10,452082
2024-12-03,10,451916
2024-12-03,10,445739
2024-12-03,10,452847
2024-12-03,10,455013
2024-12-03,10,451546
2024-12-03,10,453571
2024-12-03,10,453231
2024-12-03,10,447359
2024-12-03,10,452917
2024-12-03,10,441965
2024-12-03,10,453773
2024-12-03,10,442210
2024-12-03,10,437266
2024-12-03,10,453160
2024-12-03,10,444842
2024-12-03,10,442558
2024-12-03,10,455081
2024-12-03,10,31832
2024-12-03,10,453016
2024-12-03,10,450467
2024-12-03,10,451640
2024-12-03,10,450391
2024-12-03,10,444280
2024-12-03,10,454170
2024-12-03,10,454878
2024-12-03,10,450371
2024-12-03,10,1420
2024-12-03,10,448312
2024-12-03,10,443210
2024-12-03,10,39
2024-12-03,10,443940
2024-12-03,10,451885
2024-12-03,10,452069
2024-12-03,10,454923
2024-12-03,10,453910
2024-12-03,10,436284
2024-12-03,10,452796
2024-12-03,10,454286
2024-12-03,11,452526
2024-12-03,11,447174
2024-12-03,11,454906
2024-12-03,11,64
2024-12-03,11,450171
2024-12-03,11,453369
2024-12-03,11,450312
2024-12-03,11,444021
2024-12-03,11,38906
2024-12-03,11,454197
2024-12-03,11,452970
2024-12-03,11,453844
2024-12-03,11,453457
2024-12-03,11,455013
2024-12-03,11,453151
2024-12-03,11,444280
2024-12-03,11,452157
2024-12-03,11,454969
2024-12-03,11,445393
2024-12-03,11,452688
2024-12-03,11,451612
2024-12-03,11,31832
2024-12-03,11,454218
2024-12-03,11,454923
2024-12-03,11,452732
2024-12-03,11,451979
2024-12-03,11,451916
2024-12-03,11,445858
2024-12-03,11,452467
2024-12-03,11,452880
2024-12-03,11,453277
2024-12-03,11,431215
2024-12-03,11,449406
2024-12-03,11,449937
2024-12-03,11,427050
2024-12-03,11,444746
2024-12-03,11,449467
2024-12-03,11,441965
2024-12-03,11,453571
2024-12-03,11,451557
2024-12-03,11,442618
2024-12-03,11,442657
2024-12-03,11,453043
2024-12-03,11,31764
2024-12-03,11,452429
2024-12-03,11,456005
2024-12-03,11,451546
2024-12-03,11,451868
2024-12-03,11,441727
2024-12-03,11,159747
2024-12-03,11,454170
2024-12-03,11,455472
2024-12-03,11,451801
2024-12-03,12,452420
2024-12-03,12,453457
2024-12-03,12,451916
2024-12-03,12,443472
2024-12-03,12,441965
2024-12-03,12,449050
2024-12-03,12,450706
2024-12-03,12,453571
2024-12-03,12,449467
2024-12-03,12,451979
2024-12-03,12,38906
2024-12-03,12,442558
2024-12-03,12,450425
2024-12-03,12,31764
2024-12-03,12,34809
2024-12-03,12,455318
2024-12-03,12,428040
2024-12-03,12,437263
2024-12-03,12,443280
2024-12-03,12,431215
2024-12-03,12,453680
2024-12-03,12,448312
2024-12-03,12,447671
2024-12-03,12,438488
2024-12-03,12,455013
2024-12-03,12,451371
2024-12-03,12,456005
2024-12-03,12,451801
2024-12-03,12,450796
2024-12-03,12,447174
2024-12-03,12,450720
2024-12-03,12,120836
2024-12-03,12,444934
2024-12-03,12,454169
2024-12-03,12,454781
2024-12-03,12,453773
2024-12-03,12,448460
2024-12-03,12,443328
2024-12-03,12,31832
2024-12-03,12,455515
2024-12-03,12,442244
2024-12-03,12,33769
2024-12-03,12,350211
2024-12-03,12,444280
2024-12-03,12,445393
2024-12-03,12,453331
2024-12-03,12,826
2024-12-03,12,454555
2024-12-03,12,452732
2024-12-03,12,450171
2024-12-03,12,452623
2024-12-03,12,232
2024-12-03,12,451557
2024-12-03,12,443145
2024-12-03,12,442657
2024-12-03,12,453231
2024-12-03,12,452688
2024-12-03,12,10172
2024-12-03,12,454650
2024-12-03,12,454923
2024-12-03,12,454906
2024-12-03,12,437266
2024-12-03,12,455377
2024-12-03,12,447987
2024-12-03,12,450391
2024-12-03,13,453504
2024-12-03,13,444021
2024-12-03,13,452172
2024-12-03,13,451868
2024-12-03,13,452420
2024-12-03,13,456005
2024-12-03,13,454969
2024-12-03,13,444394
2024-12-03,13,450706
2024-12-03,13,427128
2024-12-03,13,453151
2024-12-03,13,450594
2024-12-03,13,446428
2024-12-03,13,455013
2024-12-03,13,450796
2024-12-03,13,455408
2024-12-03,13,453717
2024-12-03,13,451979
2024-12-03,13,428040
2024-12-03,13,453571
2024-12-03,13,450171
2024-12-03,13,450391
2024-12-03,13,451856
2024-12-03,13,443682
2024-12-03,13,443280
2024-12-03,13,452082
2024-12-03,13,452775
2024-12-03,13,453457
2024-12-03,13,442047
2024-12-03,13,452954
2024-12-03,13,449467
2024-12-03,13,454197
2024-12-03,13,450425
2024-12-03,13,453564
2024-12-03,13,452467
2024-12-03,13,441965
2024-12-03,13,451916
2024-12-03,13,31832
2024-12-03,13,444280
2024-12-03,13,64
2024-12-03,13,232
2024-12-03,13,826
2024-12-03,13,846
2024-12-03,13,452796
2024-12-03,14,454218
2024-12-03,14,446554
2024-12-03,14,442294
2024-12-03,14,454781
2024-12-03,14,451597
2024-12-03,14,437263
2024-12-03,14,450587
2024-12-03,14,454892
2024-12-03,14,447671
2024-12-03,14,454555
2024-12-03,14,447987
2024-12-03,14,443472
2024-12-03,14,450796
2024-12-03,14,452775
2024-12-03,14,450391
2024-12-03,14,451885
2024-12-03,14,455408
2024-12-03,14,453151
2024-12-03,14,452172
2024-12-03,14,428040
2024-12-03,14,451979
2024-12-03,14,452420
2024-12-03,14,452082
2024-12-03,14,442657
2024-12-03,14,453839
2024-12-03,14,31764
2024-12-03,14,454923
2024-12-03,14,452891
2024-12-03,13,454923
2024-12-03,13,451392
2024-12-03,13,431215
2024-12-03,13,453844
2024-12-03,13,451371
2024-12-03,13,447174
2024-12-03,13,427050
2024-12-03,13,453699
2024-12-03,13,452709
2024-12-03,13,453927
2024-12-03,13,451640
2024-12-03,13,443472
2024-12-03,13,444240
2024-12-03,14,454899
2024-12-03,14,64
2024-12-03,14,98
2024-12-03,14,445393
2024-12-03,14,451856
2024-12-03,14,232
2024-12-03,14,454519
2024-12-03,14,31832
2024-12-03,14,443280
2024-12-03,14,454650
2024-12-03,14,443682
2024-12-03,14,448312
2024-12-03,14,833
2024-12-03,14,451849
2024-12-03,14,452904
2024-12-03,14,33769
2024-12-03,14,447359
2024-12-03,14,453844
2024-12-03,14,40962
2024-12-03,14,27628
2024-12-03,14,444280
2024-12-03,14,10172
2024-12-03,14,453571
2024-12-03,14,454937
2024-12-03,14,446890
2024-12-03,14,450312
2024-12-03,14,445882
2024-12-03,14,454170
2024-12-03,15,451801
2024-12-03,15,453231
2024-12-03,15,441965
2024-12-03,15,31764
2024-12-03,15,33769
2024-12-03,15,450796
2024-12-03,15,453571
2024-12-03,15,452709
2024-12-03,15,450720
2024-12-03,15,454534
2024-12-03,15,450312
2024-12-03,15,451979
2024-12-03,15,446304
2024-12-03,15,449912
2024-12-03,15,453773
2024-12-03,15,455013
2024-12-03,15,453043
2024-12-03,15,452891
2024-12-03,15,443145
2024-12-03,15,451597
2024-12-03,15,232
2024-12-03,15,445393
2024-12-03,15,450371
2024-12-03,15,447556
2024-12-03,15,452775
2024-12-03,15,437263
2024-12-03,15,443472
2024-12-03,15,444565
2024-12-03,15,453151
2024-12-03,15,454906
2024-12-03,15,64
2024-12-03,15,452294
2024-12-03,15,450391
2024-12-03,15,428040
2024-12-03,15,454170
2024-12-03,15,452082
2024-12-03,15,353285
2024-12-03,15,448312
2024-12-03,15,446554
2024-12-03,15,453590
2024-12-03,15,451216
2024-12-03,15,454650
2024-12-03,15,443682
2024-12-03,15,453331
2024-12-03,15,444280
2024-12-03,15,447359
2024-12-03,15,449467
2024-12-03,15,135171
2024-12-03,15,450706
2024-12-03,15,451927
2024-12-03,15,451856
2024-12-03,15,446141
2024-12-03,15,454781
2024-12-03,15,452970
2024-12-03,15,450099
2024-12-03,15,453917
2024-12-03,15,453284
2024-12-03,15,441391
2024-12-03,15,443280
2024-12-03,15,454937
2024-12-03,15,442558
2024-12-03,15,444934
2024-12-03,14,436284
2024-12-03,14,450706
2024-12-03,14,453501
2024-12-03,15,450791
2024-12-03,15,454669
2024-12-03,15,451948
2024-12-03,15,442047
2024-12-03,15,452796
2024-12-03,15,444021
2024-12-03,15,446275
2024-12-03,15,444240
2024-12-03,15,452904
2024-12-03,15,445739
2024-12-03,15,452847
2024-12-03,15,448460
2024-12-03,16,443472
2024-12-03,16,451916
2024-12-03,16,454170
2024-12-03,16,443280
2024-12-03,16,826
2024-12-03,16,33769
2024-12-03,16,452172
2024-12-03,16,430204
2024-12-03,16,431215
2024-12-03,16,846
2024-12-03,16,450391
2024-12-03,16,31832
2024-12-03,16,455408
2024-12-03,16,453564
2024-12-03,16,456005
2024-12-03,16,445131
2024-12-03,16,64
2024-12-03,16,448312
2024-12-03,16,453331
2024-12-03,16,452420
2024-12-03,16,31764
2024-12-03,16,451597
2024-12-03,17,451979
2024-12-03,17,453844
2024-12-03,17,31764
2024-12-03,16,1476
2024-12-03,16,451371
2024-12-03,16,447556
2024-12-03,16,454969
2024-12-03,16,445393
2024-12-03,16,444280
2024-12-03,16,453590
2024-12-03,16,452082
2024-12-03,16,446922
2024-12-03,16,444240
2024-12-03,16,453571
2024-12-03,16,450171
2024-12-03,16,454669
2024-12-03,16,447987
2024-12-03,16,450706
2024-12-03,16,452688
2024-12-03,16,452402
2024-12-03,16,450080
2024-12-03,16,454923
2024-12-03,16,453369
2024-12-03,16,438488
2024-12-03,16,442558
2024-12-03,16,443210
2024-12-03,16,449467
2024-12-03,16,451979
2024-12-03,16,447174
2024-12-03,16,453231
2024-12-03,16,451856
2024-12-03,16,438404
2024-12-03,16,449976
2024-12-03,16,427050
2024-12-03,16,445974
2024-12-03,16,451885
2024-12-03,16,135171
2024-12-03,16,455519
2024-12-03,16,454906
2024-12-03,16,441965
2024-12-03,16,451546
2024-12-03,16,438371
2024-12-03,16,441815
2024-12-03,16,452970
2024-12-03,16,450796
2024-12-03,16,446428
2024-12-03,16,454937
2024-12-03,16,453457
2024-12-03,16,428040
2024-12-03,16,452653
2024-12-03,17,453571
2024-12-03,17,846
2024-12-03,17,448312
2024-12-03,17,438488
2024-12-03,17,443280
2024-12-03,17,453043
2024-12-03,17,451916
2024-12-03,17,453468
2024-12-03,17,446274
2024-12-03,17,453231
2024-12-03,18,31764
2024-12-03,18,452623
2024-12-03,18,452847
2024-12-03,18,438488
2024-12-03,18,428040
2024-12-03,18,33769
2024-12-03,18,443280
2024-12-03,18,452688
2024-12-03,18,454969
2024-12-03,18,442558
2024-12-03,18,450706
2024-12-03,18,450425
2024-12-03,18,452796
2024-12-03,18,452970
2024-12-03,17,452732
2024-12-03,17,451967
2024-12-03,17,453026
2024-12-03,17,448791
2024-12-03,17,450391
2024-12-03,17,453369
2024-12-03,17,452688
2024-12-03,17,428040
2024-12-03,17,27628
2024-12-03,17,446554
2024-12-03,17,452775
2024-12-03,17,452420
2024-12-03,17,451948
2024-12-03,17,452858
2024-12-03,17,450720
2024-12-03,17,31832
2024-12-03,17,443472
2024-12-03,17,454878
2024-12-03,17,443682
2024-12-03,17,454519
2024-12-03,17,450796
2024-12-03,17,438404
2024-12-03,17,444394
2024-12-03,17,454119
2024-12-03,17,447174
2024-12-03,17,452970
2024-12-03,17,451801
2024-12-03,17,445393
2024-12-03,17,443145
2024-12-03,17,444280
2024-12-03,17,441408
2024-12-03,17,451974
2024-12-03,17,441965
2024-12-03,17,450706
2024-12-03,17,446150
2024-12-03,17,455515
2024-12-03,17,454555
2024-12-03,17,454923
2024-12-03,17,453457
2024-12-03,17,452233
2024-12-03,17,451062
2024-12-03,17,454969
2024-12-03,17,442558
2024-12-03,18,453773
2024-12-03,18,449265
2024-12-03,18,452941
2024-12-03,18,455013
2024-12-03,19,453571
2024-12-03,19,450371
2024-12-03,19,452420
2024-12-03,19,438488
2024-12-03,19,453773
2024-12-03,19,451371
2024-12-03,19,451597
2024-12-03,19,232
2024-12-03,19,449265
2024-12-03,19,450796
2024-12-03,19,31764
2024-12-03,19,443472
2024-12-03,19,448312
2024-12-03,19,452688
2024-12-03,19,456005
2024-12-03,18,451371
2024-12-03,18,448312
2024-12-03,18,38906
2024-12-03,18,441542
2024-12-03,18,456005
2024-12-03,18,452420
2024-12-03,18,450986
2024-12-03,18,450594
2024-12-03,18,444280
2024-12-03,18,447174
2024-12-03,18,451967
2024-12-03,18,451062
2024-12-03,18,453457
2024-12-03,18,444270
2024-12-03,18,444240
2024-12-03,18,446554
2024-12-03,18,450796
2024-12-03,18,445393
2024-12-03,18,448791
2024-12-03,18,833
2024-12-03,18,451856
2024-12-03,18,454555
2024-12-03,18,448474
2024-12-03,18,453151
2024-12-03,18,451633
2024-12-03,18,452489
2024-12-03,18,436277
2024-12-03,18,452764
2024-12-03,18,450720
2024-12-03,18,452829
2024-12-03,18,448460
2024-12-03,18,98
2024-12-03,18,454781
2024-12-03,18,453869
2024-12-03,18,453571
2024-12-03,18,453885
2024-12-03,18,454892
2024-12-03,18,452775
2024-12-03,18,454923
2024-12-03,18,451916
2024-12-03,19,441965
2024-12-03,19,453457
2024-12-03,20,453844
2024-12-03,20,451927
2024-12-03,20,455515
2024-12-03,20,64
2024-12-03,20,31764
2024-12-03,20,38906
2024-12-03,20,455768
2024-12-03,20,449265
2024-12-03,20,453277
2024-12-03,20,31832
2024-12-03,20,452420
2024-12-03,20,450706
2024-12-03,20,450796
2024-12-03,20,455013
2024-12-03,20,453457
2024-12-03,20,448791
2024-12-03,20,445263
2024-12-03,20,452578
2024-12-03,20,454519
2024-12-03,20,452775
2024-12-03,20,453016
2024-12-03,20,451979
2024-12-03,20,447174
2024-12-03,20,454969
2024-12-03,20,442558
2024-12-03,20,453990
2024-12-03,20,454170
2024-12-03,20,437266
2024-12-03,19,452157
2024-12-03,19,443280
2024-12-03,19,454969
2024-12-03,19,455549
2024-12-03,19,31832
2024-12-03,19,455013
2024-12-03,19,443473
2024-12-03,19,443940
2024-12-03,19,443867
2024-12-03,19,455768
2024-12-03,19,441391
2024-12-03,19,453927
2024-12-03,19,444934
2024-12-03,19,450706
2024-12-03,19,452233
2024-12-03,19,449160
2024-12-03,19,846
2024-12-03,19,447174
2024-12-03,19,454906
2024-12-03,19,443682
2024-12-03,19,453680
2024-12-03,19,454170
2024-12-03,19,449976
2024-12-03,19,451979
2024-12-03,19,454534
2024-12-03,19,33769
2024-12-03,19,451612
2024-12-03,19,826
2024-12-03,19,446890
2024-12-03,19,455408
2024-12-03,19,444587
2024-12-03,19,448474
2024-12-03,19,453277
2024-12-03,19,453151
2024-12-03,19,428040
2024-12-03,19,445739
2024-12-03,19,452467
2024-12-03,19,448791
2024-12-03,19,446274
2024-12-03,19,453844
2024-12-03,19,452069
2024-12-03,19,431215
2024-12-03,19,452429
2024-12-03,20,454923
2024-12-03,21,437263
2024-12-03,21,31832
2024-12-03,21,447174
2024-12-03,21,448007
2024-12-03,21,427050
2024-12-03,21,450706
2024-12-03,21,833
2024-12-03,21,33769
2024-12-03,21,443472
2024-12-03,21,451998
2024-12-03,21,446554
2024-12-03,21,454878
2024-12-03,21,453773
2024-12-03,21,135171
2024-12-03,21,452069
2024-12-03,21,450796
2024-12-03,21,447987
2024-12-03,21,120836
2024-12-03,21,452576
2024-12-03,21,31764
2024-12-03,21,447556
2024-12-03,20,826
2024-12-03,20,445488
2024-12-03,20,453571
2024-12-03,20,442551
2024-12-03,20,454906
2024-12-03,20,453043
2024-12-03,20,445882
2024-12-03,20,453773
2024-12-03,20,452526
2024-12-03,20,1420
2024-12-03,20,452709
2024-12-03,20,442456
2024-12-03,20,450594
2024-12-03,20,431215
2024-12-03,20,453501
2024-12-03,20,447671
2024-12-03,20,452285
2024-12-03,20,454937
2024-12-03,20,452880
2024-12-03,20,451998
2024-12-03,20,450791
2024-12-03,20,452688
2024-12-03,20,443472
2024-12-03,20,454698
2024-12-03,20,451546
2024-12-03,20,448681
2024-12-03,20,451868
2024-12-03,20,447856
2024-12-03,20,452822
2024-12-03,20,446554
2024-12-03,20,452402
2024-12-03,20,451948
2024-12-03,20,40962
2024-12-03,20,454534
2024-12-03,20,438371
2024-12-03,20,441965
2024-12-03,20,270339
2024-12-03,20,441391
2024-12-03,20,444280
2024-12-03,21,452775
2024-12-03,21,451927
2024-12-03,21,456005
2024-12-03,21,452829
2024-12-03,21,454937
2024-12-03,21,445151
2024-12-03,21,450791
2024-12-03,21,454534
2024-12-03,21,454169
2024-12-03,21,438488
2024-12-03,21,450720
2024-12-03,22,444280
2024-12-03,22,437263
2024-12-03,22,450706
2024-12-03,22,451371
2024-12-03,22,454923
2024-12-03,22,447556
2024-12-03,22,33769
2024-12-03,22,27628
2024-12-03,21,449160
2024-12-03,21,453571
2024-12-03,21,441965
2024-12-03,21,846
2024-12-03,21,442479
2024-12-03,21,449265
2024-12-03,21,451868
2024-12-03,21,451546
2024-12-03,21,453151
2024-12-03,21,452796
2024-12-03,21,451612
2024-12-03,21,452420
2024-12-03,21,451979
2024-12-03,21,452082
2024-12-03,21,444280
2024-12-03,21,453231
2024-12-03,21,447797
2024-12-03,21,452402
2024-12-03,21,443682
2024-12-03,21,451597
2024-12-03,21,452688
2024-12-03,21,454923
2024-12-03,22,451979
2024-12-03,22,443472
2024-12-03,23,453927
2024-12-03,23,451979
2024-12-03,23,29738
2024-12-03,23,450706
2024-12-03,23,64
2024-12-03,23,846
2024-12-03,23,448791
2024-12-03,23,31832
2024-12-03,23,451801
2024-12-03,23,447671
2024-12-03,23,451597
2024-12-03,23,445393
2024-12-03,23,452420
2024-12-03,23,31764
2024-12-03,23,350211
2024-12-03,23,443280
2024-12-03,23,448312
2024-12-03,23,159747
2024-12-03,23,445739
2024-12-03,23,452233
2024-12-03,22,453571
2024-12-03,22,159747
2024-12-03,22,454969
2024-12-03,22,447671
2024-12-03,22,450425
2024-12-03,22,451801
2024-12-03,22,453277
2024-12-03,22,441542
2024-12-03,22,31764
2024-12-03,22,450986
2024-12-03,22,135171
2024-12-03,22,443940
2024-12-03,22,443280
2024-12-03,22,452858
2024-12-03,22,449265
2024-12-03,22,453323
2024-12-03,22,31832
2024-12-03,22,448791
2024-12-03,23,441542
2024-12-03,23,451540
2024-12-03,23,455515
2024-12-03,23,10172
2024-12-03,23,449976
2024-12-03,23,453457
2024-12-03,22,454170
2024-12-03,22,447174
2024-12-03,22,453151
2024-12-03,22,456005
2024-12-03,22,452630
2024-12-03,22,451998
2024-12-03,22,455377
2024-12-03,22,428040
2024-12-03,22,454169
2024-12-03,22,453457
2024-12-03,22,455408
2024-12-03,22,454555
2024-12-03,22,455013
2024-12-03,22,452688
2024-12-03,22,441965
2024-12-03,22,453773
2024-12-03,22,541
2024-12-03,22,450391
2024-12-03,22,450371
2024-12-03,22,454970
2024-12-03,22,450796
2024-12-03,22,10172
2024-12-03,22,453284
2024-12-03,22,448312
2024-12-03,22,453231
2024-12-03,22,232
2024-12-03,22,455318
2024-12-03,22,449467
2024-12-03,22,452082
2024-12-03,23,453773
2024-12-03,23,453043
2024-12-03,23,454519
2024-12-03,23,438488
2024-12-03,23,454906
2024-12-03,23,452775
2024-12-03,23,446150
2024-12-03,23,33769
2024-12-03,23,451998
2024-12-03,23,441965
2024-12-03,23,454534
2024-12-03,23,452082
2024-12-03,23,450796
2024-12-03,7,448524
2024-12-03,7,441815
2024-12-03,7,441964
2024-12-03,7,450269
2024-12-03,7,446934
2024-12-03,7,451775
2024-12-03,7,454470
2024-12-03,6,452231
2024-12-03,6,452817
2024-12-03,6,453561
2024-12-03,0,453635
2024-12-03,0,442515
2024-12-03,0,452443
2024-12-03,0,453160
2024-12-03,1,453983
2024-12-03,1,453535
2024-12-03,1,441815
2024-12-03,1,454640
2024-12-03,2,447057
2024-12-03,2,430204
2024-12-03,2,428051
2024-12-03,2,443040
2024-12-03,2,442437
2024-12-03,3,455051
2024-12-03,3,453645
2024-12-03,3,441815
2024-12-03,3,453037
2024-12-03,3,428051
2024-12-03,4,444240
2024-12-03,4,441815
2024-12-03,4,453160
2024-12-03,4,446895
2024-12-03,5,441815
2024-12-03,5,428051
2024-12-03,5,436247
2024-12-03,5,447057
2024-12-03,5,451775
2024-12-03,5,450283
2024-12-03,5,440
2024-12-03,5,453983
2024-12-03,6,326659
2024-12-03,6,451775
2024-12-03,6,453332
2024-12-03,6,452723
2024-12-03,6,448524
2024-12-03,6,428051
2024-12-03,6,455174
2024-12-03,6,445906
2024-12-03,6,446934
2024-12-03,6,447840
2024-12-03,0,444499
2024-12-03,0,428051
2024-12-03,0,455051
2024-12-03,8,438489
2024-12-03,8,455131
2024-12-03,8,441815
2024-12-03,8,447501
2024-12-03,8,20432
2024-12-03,8,451835
2024-12-03,8,441467
2024-12-03,8,428051
2024-12-03,8,446577
2024-12-03,8,453635
2024-12-03,7,446577
2024-12-03,7,452773
2024-12-03,7,451635
2024-12-03,7,34809
2024-12-03,8,446934
2024-12-03,7,446043
2024-12-03,7,437263
2024-12-03,7,453178
2024-12-03,7,20432
2024-12-03,7,449954
2024-12-03,7,448396
2024-12-03,7,6
2024-12-03,7,454980
2024-12-03,8,446514
2024-12-03,8,450804
2024-12-03,8,450826
2024-12-03,8,450269
2024-12-03,8,448446
2024-12-03,8,450283
